,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
3491,22614518,PIQUETE - Batalhão de Polícia,CEMADEN,P,-45.183,-22.612,,2015-08-04
3492,4474390,CODÓ - Unidade Básica de Educação,CEMADEN,P,-43.90394,-4.47495,,2015-08-17
3493,2524425,SÃO LUÍS - FIEMA,CEMADEN,P,-44.24712,-2.52105,,2015-08-17
3494,3474156,COCAL - Centro Integrado de Desenvolvimento Municipal,CEMADEN,P,-41.55695,-3.47013,,2015-05-26
3495,1734514,BACURI - Prefeitura Municipal,CEMADEN,P,-45.14173,-1.72841,,2015-08-17
3496,2564426,SÃO LUÍS - Eletronorte,CEMADEN,P,-44.25562,-2.56125,,2015-08-17
3497,3764967,TUCURUÍ - Centro,CEMADEN,P,-49.67,-3.766,,2014-12-23
3498,9364054,PETROLINA - Jardim Sao Paulo,CEMADEN,P,-40.54031,-9.3609,,2015-08-25
3499,8323629,TACAIMBÓ - Centro,CEMADEN,P,-36.29068,-8.32182,,2015-08-25
3500,23674723,IBIÚNA - Rio do Una,CEMADEN,P,-47.2264,-23.6656,,2015-09-11
3501,23234795,CESÁRIO LANGE - Centro,CEMADEN,P,-47.95167,-23.22516,,2015-09-13
3502,17714076,CARLOS CHAGAS - Carlos Chagas,CEMADEN,H,-40.7631,-17.7058,,2015-09-20
3503,7143479,JOÃO PESSOA - Altiplano,CEMADEN,P,-34.798,-7.148,,2014-12-23
3504,7513491,CAAPORÃ - Centro,CEMADEN,P,-34.917,-7.516,,2014-12-23
3505,10383724,NOSSA SENHORA DAS DORES - NOSSA SENHORA DAS DORES,CEMADEN,P,-37.24319,-10.38172,,2014-12-23
3506,11383938,VALENTE - VALENTE,CEMADEN,P,-39.38221,-11.38484,,2014-12-23
3507,7163488,JOÃO PESSOA - Bairro do Cristo,CEMADEN,P,-34.882,-7.166,,2014-12-24
3508,4444911,JACUNDÁ - Centro,CEMADEN,P,-49.112,-4.446,,2014-12-24
3509,7213592,CAMPINA GRANDE - Bodocongó,CEMADEN,P,-35.924,-7.215,,2014-12-24
3510,1064837,BELÉM - Ilha do Mosqueiro,CEMADEN,P,-48.379,-1.067,,2014-12-24
3511,1774743,IRITUIA - Centro,CEMADEN,P,-47.437,-1.771,,2014-12-24
3512,7223594,CAMPINA GRANDE - Mutirão,CEMADEN,P,-35.947,-7.229,,2014-12-24
3513,7123490,BAYEUX - São Bento,CEMADEN,P,-34.906,-7.122,,2014-12-24
3514,7273593,CAMPINA GRANDE - Bairro das Cidades,CEMADEN,P,-35.932,-7.274,,2014-12-24
3515,7093522,SAPÉ - Sapé,CEMADEN,P,-35.224,-7.098,,2014-12-24
3516,7103483,JOÃO PESSOA - Manaíra,CEMADEN,P,-34.837,-7.109,,2014-12-24
3517,7113488,JOÃO PESSOA - Centro,CEMADEN,P,-34.886,-7.119,,2014-12-24
3518,23344676,CAIEIRAS - ,CEMADEN,P,-46.7631,-23.3464,,2014-12-24
3519,23264673,FRANCISCO MORATO - ,CEMADEN,P,-46.7363,-23.2615,,2014-12-24
3520,7473481,PITIMBU - Centro,CEMADEN,P,-34.813,-7.478,,2014-12-24
3521,20214021,SERRA - ,CEMADEN,P,-40.2193,-20.2116,,2014-12-24
3522,23324658,MAIRIPORÃ - ,CEMADEN,P,-46.5859,-23.3218,,2014-12-24
3523,7133494,BAYEUX - Alto da Boa Vista,CEMADEN,P,-34.94,-7.133,,2014-12-25
3524,10143703,CANHOBA - CANHOBA,CEMADEN,P,-37.03368,-10.14432,,2014-12-26
3525,10303765,CARIRA - CARIRA,CEMADEN,P,-37.65431,-10.30212,,2014-12-26
3526,10333752,NOSSA SENHORA APARECIDA - NOSSA SENHORA APARECIDA,CEMADEN,P,-37.52564,-10.33381,,2014-12-26
3527,23744656,SÃO BERNARDO DO CAMPO - Nossa Sra. De Fátima,CEMADEN,P,-46.565,-23.744,,2014-12-30
3528,23674660,DIADEMA - TaboÆo,CEMADEN,P,-46.607,-23.677,,2015-01-02
3529,22964429,ANGRA DOS REIS - Parque Belém,CEMADEN,P,-44.29408,-22.9604,,2015-01-06
3530,24385115,Cândido de Abreu,Simepar,M,-51.2452,-24.6321,645.0,1997-06-01
3531,23664548,CARAGUATATUBA - Caraguatatuba,CEMADEN,H,-45.487,-23.699,,2015-08-19
3532,22974330,RIO DE JANEIRO- Alto da Boa Vista,CEMADEN,P,-43.2965,-22.9666,,2015-08-19
3533,10223702,AQUIDABÃ - AQUIDABA,CEMADEN,P,-37.02804,-10.2284,,2015-01-11
3534,25384886,São João da Graciosa,Simepar,P,-48.86152,-25.3871,0.0,2014-10-01
3535,22114318,TRÊS RIOS - Vila Isabel2,CEMADEN,P,-43.182,-22.106,,2015-07-28
3536,23374661,MAIRIPORÃ - Apolinário,CEMADEN,P,-46.611,-23.3704,,2014-12-24
3537,10503758,FREI PAULO - FREI PAULO,CEMADEN,P,-37.57982,-10.4975,,2015-01-11
3538,24535333,Cascavel,Simepar,M,-53.5547,-24.8845,719.3,1997-06-01
3539,10083834,Jeremoabo,Inmet,M,-38.3459,-10.0807,261.0,2015-08-13
3540,11183809,TOBIAS BARRETO - TOBIAS BARRETO,CEMADEN,P,-38.00453,-11.18016,,2015-01-08
3541,25654927,Fazenda Gralha Azul-PUC,Simepar CampoE,M,-49.27852,-25.65457,911.73,2009-09-03
3542,25135001,Ponta Grossa,Simepar,M,-50.1524,-25.0137,888.25,1997-06-01
3543,20904711,São Sebastião do Paraíso,Inmet,M,-47.11426,-20.90989,845.0,2015-08-14
3544,8113502,JABOATÃO DOS GUARARAPES - Centro,CEMADEN,P,-35.015,-8.112,,2015-04-28
3545,2944425,ROSÁRIO - PrefeituraMunicipal,CEMADEN,P,-44.24542,-2.93714,,2015-08-17
3546,31525091,Mostardas,Inmet,M,-50.90628,-31.24828,3.82,2008-03-11
3547,2404441,ALCÂNTARA - Centro,CEMADEN,P,-44.414,-2.404,,2015-08-17
3548,2444413,RAPOSA - SitiodaRaposa,CEMADEN,P,-44.13002,-2.44462,,2015-08-17
3549,4214479,BACABAL - Centro de Convivência Social,CEMADEN,P,-44.78937,-4.20868,,2015-08-17
3550,29365082,Canela,Inmet,M,-50.82723,-29.36879,830.93,2008-08-23
3551,28485149,Vacaria,Inmet,M,-50.88274,-28.5136,969.89,1991-02-16
3552,25115408,São Miguel do Iguaçu,Simepar,M,-54.2546,-25.3528,298.0,1997-06-01
3553,22484266,CACHOEIRAS DE MACACU - Cachoeira do Macacu,CEMADEN,H,-42.6574,-22.4794,,2015-05-19
3554,22054268,SUMIDOURO - Sumidouro,CEMADEN,H,-42.6756,-22.0481,,2015-05-19
3555,23584604,BIRITIBA-MIRIM - Jardim Jungers,CEMADEN,P,-46.04429,-23.58773,,2015-01-05
3556,10893706,ARACAJU - Aracaju03,CEMADEN,P,-37.05567,-10.88691,,2015-08-25
3557,9454049,JUAZEIRO - Itaberaba,CEMADEN,P,-40.48517,-9.44837,,2015-08-26
3558,9474050,JUAZEIRO - João Paulo II,CEMADEN,P,-40.49805,-9.47067,,2015-08-26
3559,9444051,JUAZEIRO - Malhada da Areia,CEMADEN,P,-40.51381,-9.44181,,2015-08-26
3560,2784407,ICATU - Jardim de Infância Pequeno Príncipe,CEMADEN,P,-44.06541,-2.7751,,2015-09-10
3561,23984638,SÃO VICENTE - Parque Prainha,CEMADEN,P,-46.3838,-23.97899,,2015-09-15
3562,23094778,JUMIRIM - Centro,CEMADEN,P,-47.78094,-23.08845,,2015-09-15
3563,23574597,SALESÓPOLIS - Ponte Nova,CEMADEN,P,-45.97222,-23.57502,,2015-01-05
3564,22574490,LAVRINHAS - Centro,CEMADEN,P,-44.902,-22.571,,2015-01-05
3565,23394699,PIRAPORA DO BOM JESUS - Centro,CEMADEN,P,-46.999,-23.39,,2015-01-05
3566,22904719,HORTOLÂNDIA - Jardim Santa Esmeralda,CEMADEN,P,-47.191,-22.906,,2015-01-05
3567,22774729,NOVA ODESSA - Centro,CEMADEN,P,-47.292,-22.773,,2015-01-05
3568,22574495,CRUZEIRO - Centro,CEMADEN,P,-44.958,-22.577,,2015-01-05
3569,23314622,SANTA ISABEL - Recanto imperial,CEMADEN,P,-46.225,-23.315,,2015-01-05
3570,23714655,SÃO BERNARDO DO CAMPO - Centro,CEMADEN,P,-46.555,-23.716,,2015-01-05
3571,23394588,SANTA BRANCA - Centro,CEMADEN,P,-45.88567,-23.39705,,2015-01-06
3572,23774646,SANTO ANDRÉ - Parque Andreense,CEMADEN,P,-46.463,-23.771,,2015-01-08
3573,23144590,SÃO JOSÉ DOS CAMPOS - Jardim Santa Matilde,CEMADEN,P,-45.903,-23.14,,2015-01-09
3574,23144592,SÃO JOSÉ DOS CAMPOS - Altos Vila Paiva,CEMADEN,P,-45.92,-23.143,,2015-01-09
3575,23244582,SÃO JOSÉ DOS CAMPOS - Jardim São Leopoldo,CEMADEN,P,-45.825,-23.244,,2015-01-09
3576,3364242,SÃO BERNARDO - PrefeituraMunicipal,CEMADEN,P,-42.42103,-3.36197,,2015-08-17
3577,25465256,Águas do Verê,Simepar,H,-52.9329,-25.7737,466.0,1997-06-01
3578,22954656,BRAGANÇA PAULISTA - Jardim São Miguel,CEMADEN,P,-46.559,-22.947,,2015-08-11
3579,5824614,GRAJAÚ - Prefeitura Municipal,CEMADEN,P,-46.14309,-5.81676,,2015-08-17
3580,27314885,SÃO JOÃO BATISTA - Fernandes,CEMADEN,P,-48.851,-27.314,,2015-07-17
3581,3294517,PENALVA - Hospital Municipal,CEMADEN,P,-45.17464,-3.28838,,2015-08-17
3582,4204445,ALTO ALEGRE DO MARANHÃO - UnidadeBásicadeEducação,CEMADEN,P,-44.45349,-4.20157,,2015-08-17
3583,5534748,IMPERATRIZ - Semus,CEMADEN,P,-47.48498,-5.53024,,2015-08-17
3584,25564862,BR 277 - KM 10,ECOVIA,P,-48.6269,-25.5692,403.0,2012-05-07
3585,4164294,DUQUE BACELAR - UBS São José,CEMADEN,P,-42.94415,-4.15547,,2015-08-17
3586,3414403,PRESIDENTE VARGAS - Prefeitura Municipal,CEMADEN,P,-44.02884,-3.40823,,2015-08-17
3587,5824423,JATOBÁ - Centro,CEMADEN,P,-44.2302,-5.81861,,2015-08-17
3588,23724652,SÃO BERNARDO DO CAMPO - Vila Esperança,CEMADEN,P,-46.524,-23.726,,2015-01-13
3589,18505476,COXIM - Prefeitura Municipal,CEMADEN,P,-54.76058,-18.50332,,2015-08-17
3590,30345327,CAÇAPAVA DO SUL - BR290,CEMADEN,P,-53.27022,-30.33862,,2015-07-25
3591,23714642,RIBEIRÃO PIRES - Vila Mortari,CEMADEN,P,-46.42,-23.713,,2015-01-13
3592,23844659,SÃO BERNARDO DO CAMPO - Nucleo Santa Cruz,CEMADEN,P,-46.598,-23.844,,2015-01-14
3593,23724689,ITAPECERICA DA SERRA - Potuverá,CEMADEN,P,-46.889,-23.721,,2015-08-26
3594,8243546,CHÃ GRANDE - Centro,CEMADEN,P,-35.45956,-8.24445,,2015-08-26
3595,8333571,SAIRÉ - Prefeitura,CEMADEN,P,-35.70838,-8.32887,,2015-08-26
3596,9424050,JUAZEIRO - Maria Gorete,CEMADEN,P,-40.49909,-9.42014,,2015-08-31
3597,3854489,CONCEIÇÃO DO LAGO-AÇU - Hospital Municipal,CEMADEN,P,-44.89139,-3.8467,,2015-09-10
