#AAA MM DD HH    Qaflu   Qdeflu
2016 02 09 08    88.12   147.02
2016 02 09 09    87.03   145.94
2016 02 09 10    85.41   132.79
2016 02 09 11    87.49   119.50
2016 02 09 12    87.17   106.38
2016 02 09 13    89.26    94.38
2016 02 09 14    91.79    94.35
2016 02 09 15    82.84    94.37
2016 02 09 16    86.64    94.33
2016 02 09 17    89.23    94.35
2016 02 09 18    81.61    96.98
2016 02 09 19    91.32   110.53
2016 02 09 20    90.74   124.03
2016 02 09 21    77.30   137.48
2016 02 09 22    86.81   148.28
2016 02 09 23    79.10   148.26
2016 02 10 00    77.96   148.40
2016 02 10 01    90.85   148.48
2016 02 10 02    85.92   148.66
2016 02 10 03    83.42   148.73
2016 02 10 04    87.31   148.78
2016 02 10 05    80.94   148.81
2016 02 10 06    81.02   148.89
2016 02 10 07    86.13   148.88
2016 02 10 08    80.77   148.64
2016 02 10 09    83.22   148.53
2016 02 10 10    88.14   148.33
2016 02 10 11    82.86   148.17
2016 02 10 12    85.44   148.19
2016 02 10 13    87.95   148.14
2016 02 10 14    80.37   148.24
2016 02 10 15    80.50   148.37
2016 02 10 16    85.77   148.51
2016 02 10 17    80.85   148.72
2016 02 10 18    84.77   148.79
2016 02 10 19    88.74   148.93
2016 02 10 20    81.18   149.05
2016 02 10 21    77.23   148.94
2016 02 10 22    76.87   148.59
2016 02 10 23    75.61   148.60
2016 02 11 00    76.62   148.34
2016 02 11 01    81.59   148.18
2016 02 11 02    81.72   148.31
2016 02 11 03    81.47   148.06
2016 02 11 04    80.29   148.16
2016 02 11 05    80.22   148.09
2016 02 11 06    77.65   148.08
2016 02 11 07    77.74   148.17
2016 02 11 08    81.50   148.08
2016 02 11 09    76.56   148.27
2016 02 11 10    80.50   148.37
2016 02 11 11    81.62   148.21
2016 02 11 12    77.32   145.19
2016 02 11 13    78.27   138.45
2016 02 11 14    80.51   131.73
2016 02 11 15    76.43   125.09
2016 02 11 16    76.64   121.46
2016 02 11 17    81.74   121.44
2016 02 11 18    79.21   121.47
2016 02 11 19    79.33   121.58
2016 02 11 20    78.21   121.75
2016 02 11 21    77.04   121.87
2016 02 11 22    73.29   121.95
2016 02 11 23    75.79   121.89
2016 02 12 00    78.25   121.78
2016 02 12 01    74.47   121.84
2016 02 12 02    78.86   126.25
2016 02 12 03    73.29   132.19
2016 02 12 04    75.33   138.08
2016 02 12 05    79.76   143.79
2016 02 12 06    73.46   145.17
2016 02 12 07    77.24   145.11
2016 02 12 08    74.56   144.99
2016 02 12 09    73.30   145.01
2016 02 12 10    76.01   145.16
2016 02 12 11    76.69   145.84
2016 02 12 12    76.25   146.68
2016 02 12 13    75.88   147.59
2016 02 12 14    78.67   142.70
2016 02 12 15    71.10   130.01
2016 02 12 16    74.97   117.23
2016 02 12 17    76.20   104.37
2016 02 12 18    69.97   105.83
2016 02 12 19    78.16   119.14
2016 02 12 20    67.24   132.55
2016 02 12 21    81.98   146.01
2016 02 12 22    77.68   150.68
2016 02 12 23    62.34   150.70
2016 02 13 00   114.83   150.69
2016 02 13 01    80.12   150.55
2016 02 13 02    91.54   150.45
2016 02 13 03   133.92   150.57
2016 02 13 04    72.45   150.56
2016 02 13 05    76.19   150.46
2016 02 13 06    95.54   150.61
2016 02 13 07    57.05   150.53
2016 02 13 08    83.93   150.52
2016 02 13 09   104.48   150.58
2016 02 13 10    78.90   150.61
2016 02 13 11   100.59   150.53
2016 02 13 12    95.50   150.56
2016 02 13 13    83.98   150.57
2016 02 13 14   101.85   150.52
2016 02 13 15    95.54   150.61
2016 02 13 16    99.27   150.49
2016 02 13 17    96.96   149.46
2016 02 13 18    94.44   148.22
2016 02 13 19   103.37   146.91
2016 02 13 20    83.05   145.80
2016 02 13 21   113.55   145.56
2016 02 13 22   103.33   145.59
2016 02 13 23    84.18   145.65
2016 02 14 00   114.92   145.66
2016 02 14 01    94.54   145.76
2016 02 14 02    91.96   145.74
2016 02 14 03   112.50   145.79
2016 02 14 04    95.82   145.77
2016 02 14 05    97.07   145.73
2016 02 14 06   107.42   145.84
2016 02 14 07    98.47   145.85
2016 02 14 08    99.64   145.74
2016 02 14 09   104.72   145.70
2016 02 14 10   101.99   145.52
2016 02 14 11    99.84   134.42
2016 02 14 12   105.40   122.05
2016 02 14 13   103.14   109.55
2016 02 14 14   102.17    97.05
2016 02 14 15   108.37    95.57
2016 02 14 16   100.52    95.40
2016 02 14 17   104.38    95.42
2016 02 14 18   107.00    95.47
2016 02 14 19   100.57    95.45
2016 02 14 20   107.06    95.53
2016 02 14 21    98.07    95.50
2016 02 14 22    92.88    95.44
2016 02 14 23    98.03    95.47
2016 02 15 00    92.88    95.44
2016 02 15 01    97.90    95.34
2016 02 15 02   100.21    95.09
2016 02 15 03    94.75    94.75
2016 02 15 04   100.19   101.47
2016 02 15 05    94.02   113.23
2016 02 15 06    94.49   125.22
2016 02 15 07    95.01   137.27
2016 02 15 08    87.34   142.41
2016 02 15 09    92.95   142.89
2016 02 15 10    88.36   143.42
2016 02 15 11    88.76   143.82
2016 02 15 12    88.69   143.76
2016 02 15 13    86.79   143.14
2016 02 15 14    89.63   142.13
2016 02 15 15    83.40   141.03
2016 02 15 16    82.76   140.39
2016 02 15 17    87.54   140.04
2016 02 15 18    80.97   139.88
2016 02 15 19    91.25   139.91
2016 02 15 20    84.84   139.90
2016 02 15 21    73.25   139.84
2016 02 15 22    78.41   139.88
2016 02 15 23    68.34   140.05
2016 02 16 00    72.32   141.48
2016 02 16 01    78.21   143.52
2016 02 16 02    74.41   146.12
2016 02 16 03    76.03   149.03
2016 02 16 04    81.48   150.63
2016 02 16 05    78.43   151.42
2016 02 16 06    77.41   151.68
2016 02 16 07    79.91   151.62
2016 02 16 08    77.30   151.57
2016 02 16 09    72.16   151.56
2016 02 16 10    74.77   151.61
2016 02 16 11    77.25   151.53
2016 02 16 12    72.02   151.41
2016 02 16 13    82.28   151.43
2016 02 16 14    76.06   151.61
2016 02 16 15    68.64   150.60
2016 02 16 16    77.69   149.41
2016 02 16 17    72.86   148.41
2016 02 16 18    81.04   147.63
2016 02 16 19    82.52   147.83
2016 02 16 20    72.66   148.22
2016 02 16 21    68.99   148.39
2016 02 16 22    64.92   148.16
2016 02 16 23    66.22   148.18
2016 02 17 00    71.39   148.22
2016 02 17 01    71.51   148.35
2016 02 17 02    83.07   148.38
2016 02 17 03    66.52   148.47
2016 02 17 04    64.08   148.60
2016 02 17 05    66.59   148.55
2016 02 17 06    51.30   148.62
2016 02 17 07    67.92   148.60
2016 02 17 08    67.85   148.52
2016 02 17 09    66.50   148.45
2016 02 17 10    70.18   148.30
2016 02 17 11    68.86   148.25
2016 02 17 12    67.65   148.33
2016 02 17 13    67.76   148.44
2016 02 17 14    67.96   148.63
2016 02 17 15    61.60   148.68
2016 02 17 16    66.70   148.66
2016 02 17 17    68.01   148.69
2016 02 17 18    64.08   148.60
2016 02 17 19    74.39   148.67
2016 02 17 20    65.48   148.71
2016 02 17 21    61.71   148.79
2016 02 17 22    65.69   148.93
2016 02 17 23    55.55   149.03
2016 02 18 00    65.95   149.19
2016 02 18 01    68.66   149.33
2016 02 18 02    62.34   149.42
2016 02 18 03    70.06   149.46
2016 02 18 04    61.13   149.49
2016 02 18 05    61.10   149.47
2016 02 18 06    64.92   149.44
2016 02 18 07    61.07   149.43
2016 02 18 08    63.50   149.30
2016 02 18 09    62.16   149.24
2016 02 18 10    63.49   149.29
2016 02 18 11    60.96   149.32
2016 02 18 12    62.61   149.69
2016 02 18 13    63.06   150.14
2016 02 18 14    62.08   150.44
2016 02 18 15    64.88   150.68
2016 02 18 16    61.11   150.75
2016 02 18 17    68.77   150.72
2016 02 18 18    59.90   150.82
2016 02 18 19    65.10   150.90
2016 02 18 20    62.57   150.93
2016 02 18 21    53.55   150.87
2016 02 18 22    63.72   150.80
2016 02 18 23    49.77   150.93
2016 02 19 00    60.16   151.07
2016 02 19 01    57.82   151.29
2016 02 19 02    56.71   151.48
2016 02 19 03    64.47   151.55
2016 02 19 04    54.29   151.62
2016 02 19 05    59.48   151.68
2016 02 19 06    55.65   151.70
2016 02 19 07    56.81   151.58
2016 02 19 08    58.94   151.14
2016 02 19 09    72.57   150.69
2016 02 19 10    59.33   150.25
2016 02 19 11    52.60   149.93
2016 02 19 12    73.04   149.87
2016 02 19 13    30.79   149.88
2016 02 19 14    64.18   149.98
2016 02 19 15    62.88   149.96
2016 02 19 16    44.86   149.86
2016 02 19 17    73.11   149.94
2016 02 19 18    46.27   150.00
2016 02 19 19    66.89   150.13
2016 02 19 20    57.99   150.20
2016 02 19 21    50.27   150.16
2016 02 19 22    62.88   149.96
2016 02 19 23    46.85   149.29
2016 02 20 00    54.19   148.95
2016 02 20 01    58.78   148.42
2016 02 20 02    54.49   147.97
2016 02 20 03    53.21   147.97
2016 02 20 04    54.37   147.85
2016 02 20 05    51.75   147.79
2016 02 20 06    55.58   147.78
2016 02 20 07    58.07   147.71
2016 02 20 08    54.12   147.60
2016 02 20 09    56.64   147.56
2016 02 20 10    52.85   147.61
2016 02 20 11    52.93   147.69
2016 02 20 12    53.08   147.85
2016 02 20 13    54.38   147.86
2016 02 20 14    55.64   147.84
2016 02 20 15    51.83   147.87
2016 02 20 16    58.20   147.84
2016 02 20 17    54.46   147.94
2016 02 20 18    54.46   147.94
2016 02 20 19    55.76   147.96
2016 02 20 20    50.73   148.05
2016 02 20 21    50.68   148.00
2016 02 20 22    45.42   147.87
2016 02 20 23    48.16   148.04
2016 02 21 00    49.63   148.23
2016 02 21 01    49.93   148.53
2016 02 21 02    50.31   148.92
2016 02 21 03    50.50   149.11
2016 02 21 04    47.96   149.12
2016 02 21 05    50.48   149.08
2016 02 21 06    51.75   149.07
2016 02 21 07    50.31   148.92
2016 02 21 08    51.56   148.88
2016 02 21 09    48.90   148.79
2016 02 21 10    50.36   150.25
2016 02 21 11    47.92   151.65
2016 02 21 12    50.39   152.83
2016 02 21 13    49.11   154.12
2016 02 21 14    45.03   153.87
2016 02 21 15    49.84   153.57
2016 02 21 16    46.13   153.70
2016 02 21 17    54.01   153.89
2016 02 21 18    55.28   153.89
2016 02 21 19    54.29   154.17
2016 02 21 20    50.51   154.24
2016 02 21 21    44.41   154.15
2016 02 21 22    51.11   154.13
2016 02 21 23    50.85   154.20
2016 02 22 00    61.07   154.06
2016 02 22 01    62.73   153.88
2016 02 22 02    62.89   154.03
2016 02 22 03    63.97   154.04
2016 02 22 04    62.12   154.33
2016 02 22 05    63.50   154.64
2016 02 22 06    62.51   154.73
2016 02 22 07    63.68   154.81
2016 02 22 08    63.60   154.74
2016 02 22 09    63.47   154.61
2016 02 22 10    63.52   154.67
2016 02 22 11    65.53   154.53
2016 02 22 12    62.13   154.35
2016 02 22 13    64.34   154.41
2016 02 22 14    63.40   154.54
2016 02 22 15    61.42   154.71
2016 02 22 16    61.73   155.02
2016 02 22 17    66.24   155.23
2016 02 22 18    67.30   155.23
2016 02 22 19    64.18   155.32
2016 02 22 20    66.38   155.38
2016 02 22 21    59.00   155.50
2016 02 22 22    55.91   155.63
2016 02 22 23    58.30   155.88
2016 02 23 00    56.68   155.32
2016 02 23 01    58.02   154.52
2016 02 23 02    59.27   153.63
2016 02 23 03    58.28   152.64
2016 02 23 04    61.46   152.60
2016 02 23 05    60.28   152.49
2016 02 23 06    60.33   152.54
2016 02 23 07    61.35   152.49
2016 02 23 08    60.08   152.29
2016 02 23 09    59.96   152.18
2016 02 23 10    61.08   152.22
2016 02 23 11    61.18   152.32
2016 02 23 12    62.33   152.40
2016 02 23 13    59.90   151.04
2016 02 23 14    56.70   151.05
2016 02 23 15    55.73   151.16
2016 02 23 16    53.72   151.29
2016 02 23 17    61.87   153.01
2016 02 23 18    62.21   153.35
2016 02 23 19    62.60   153.75
2016 02 23 20    63.16   154.30
2016 02 23 21    53.96   154.75
2016 02 23 22    55.28   155.00
2016 02 23 23    58.67   155.18
2016 02 24 00    53.34   155.20
2016 02 24 01    59.95   155.38
2016 02 24 02    55.74   155.46
2016 02 24 03    54.73   155.52
2016 02 24 04    55.91   155.62
2016 02 24 05    53.78   155.64
2016 02 24 06    59.23   155.73
2016 02 24 07    52.93   155.86
2016 02 24 08    58.39   155.97
2016 02 24 09    58.46   156.03
2016 02 24 10    60.59   156.01
2016 02 24 11    59.58   156.08
2016 02 24 12    59.56   156.06
2016 02 24 13    57.51   156.16
2016 02 24 14    52.38   156.39
2016 02 24 15    55.61   156.40
2016 02 24 16    53.69   156.62
2016 02 24 17    55.98   156.77
2016 02 24 18    58.18   156.82
2016 02 24 19    56.08   155.80
2016 02 24 20    57.08   155.73
2016 02 24 21    50.59   155.66
2016 02 24 22    52.74   155.67
2016 02 24 23    50.69   156.84
2016 02 25 00    54.02   156.95
2016 02 25 01    51.97   157.05
2016 02 25 02    54.23   157.16
2016 02 25 03    55.39   157.25
2016 02 25 04    51.13   157.28
2016 02 25 05    54.39   157.33
2016 02 25 06    52.26   157.34
2016 02 25 07    53.32   157.33
2016 02 25 08    52.26   157.33
2016 02 25 09    54.24   157.18
2016 02 25 10    50.04   157.26
2016 02 25 11    56.56   157.35
2016 02 25 12    52.33   157.41
2016 02 25 13    53.65   157.66
2016 02 25 14    53.60   157.61
2016 02 25 15    49.19   157.48
2016 02 25 16    53.51   157.52
2016 02 25 17    49.44   145.94
2016 02 25 18    55.45   146.59
2016 02 25 19    56.25   147.39
2016 02 25 20    49.35   148.00
2016 02 25 21    56.27   160.28
2016 02 25 22    46.76   160.42
2016 02 25 23    46.23   159.89
2016 02 26 00    50.03   157.25
2016 02 26 01    49.56   154.64
2016 02 26 02    55.58   152.08
2016 02 26 03    51.36   150.00
2016 02 26 04    49.46   150.25
2016 02 26 05    41.89   150.19
2016 02 26 06    41.73   150.03
2016 02 26 07    44.89   149.97
2016 02 26 08    49.16   149.95
2016 02 26 09    52.28   150.92
2016 02 26 10    51.24   152.03
2016 02 26 11    51.25   153.11
2016 02 26 12    46.73   153.95
2016 02 26 13    50.99   153.93
2016 02 26 14    49.86   153.86
2016 02 26 15    45.76   146.55
2016 02 26 16    55.88   121.29
2016 02 26 17    46.78    96.10
2016 02 26 18    52.62    70.84
2016 02 26 19    55.01    52.87
2016 02 26 20    42.17    52.89
2016 02 26 21    46.44    52.88
2016 02 26 22    37.87    52.88
2016 02 26 23    42.16    52.88
2016 02 27 00    47.50    52.87
2016 02 27 01    48.60    52.89
2016 02 27 02    50.75    52.90
2016 02 27 03    45.40    52.91
2016 02 27 04    46.47    52.91
2016 02 27 05    44.31    52.89
2016 02 27 06    45.37    52.87
2016 02 27 07    47.49    52.85
2016 02 27 08    43.21    52.86
2016 02 27 09    44.29    52.86
2016 02 27 10    49.66    52.87
2016 02 27 11    42.17    52.89
2016 02 27 12    50.71    52.85
2016 02 27 13    57.61    59.76
2016 02 27 14    47.95    83.33
2016 02 27 15    66.08   106.83
2016 02 27 16    60.40   125.81
2016 02 27 17    43.13   141.78
2016 02 27 18    55.29   141.07
2016 02 27 19    43.97   140.47
2016 02 27 20    40.38   144.38
2016 02 27 21    56.52   144.44
2016 02 27 22    45.87   144.52
2016 02 27 23    50.20   144.56
2016 02 28 00    49.25   144.68
2016 02 28 01    50.38   144.74
2016 02 28 02    44.01   144.79
2016 02 28 03    48.67   145.17
2016 02 28 04    46.48   146.20
2016 02 28 05    44.26   147.19
2016 02 28 06    53.90   148.25
2016 02 28 07    36.47   149.05
2016 02 28 08    54.91   150.34
2016 02 28 09    44.49   151.71
2016 02 28 10    46.94   153.10
2016 02 28 11    57.96   154.46
2016 02 28 12    45.23   154.60
2016 02 28 13    54.02   154.81
2016 02 28 14    48.74   154.90
2016 02 28 15    49.92   155.00
2016 02 28 16    50.06   155.14
2016 02 28 17    46.92   155.21
2016 02 28 18    50.28   155.36
2016 02 28 19    46.10   155.47
2016 02 28 20    48.39   155.61
2016 02 28 21    50.50   155.58
2016 02 28 22    46.16   155.53
2016 02 28 23    48.41   155.64
2016 02 29 00    45.24   155.68
2016 02 29 01    43.26   155.84
2016 02 29 02    44.50   156.02
2016 02 29 03    42.50   156.15
2016 02 29 04    42.68   156.34
2016 02 29 05    43.91   156.49
2016 02 29 06    43.05   156.71
2016 02 29 07    40.97   156.77
2016 02 29 08    44.15   156.73
2016 02 29 09    42.95   156.60
2016 02 29 10    44.42   147.36
2016 02 29 11    54.21   133.55
2016 02 29 12    47.91   119.75
2016 02 29 13    52.48   106.09
2016 02 29 14    52.12   101.44
2016 02 29 15    42.37   101.34
2016 02 29 16    54.21   101.39
2016 02 29 17    44.20   103.17
2016 02 29 18    47.61   118.38
2016 02 29 19    51.32   132.81
2016 02 29 20    39.66   146.89
2016 02 29 21    45.49   159.14
2016 02 29 22    43.36   158.09
2016 02 29 23    39.93   157.88
2016 03 01 00    46.52   158.03
2016 03 01 01    42.46   158.26
2016 03 01 02    39.38   158.40
2016 03 01 03    39.57   158.59
2016 03 01 04    38.57   158.66
2016 03 01 05    40.80   158.74
2016 03 01 06    43.49   155.00
2016 03 01 07    46.59   149.53
2016 03 01 08    41.52   142.31
2016 03 01 09    56.21   128.05
2016 03 01 10    53.24   117.58
2016 03 01 11    47.67   108.78
2016 03 01 12    55.70   101.81
2016 03 01 13    46.03   101.78
2016 03 01 14    44.96   101.78
2016 03 01 15    53.48   101.73
2016 03 01 16    50.28   101.75
2016 03 01 17    42.78   112.48
2016 03 01 18    48.08   126.36
2016 03 01 19    45.81   140.17
2016 03 01 20    42.52   154.04
2016 03 01 21    47.95   157.32
2016 03 01 22    48.54   154.69
2016 03 01 23    45.86   155.22
2016 03 02 00    45.22   155.66
2016 03 02 01    47.74   156.04
2016 03 02 02    49.38   159.82
2016 03 02 03    47.14   160.80
2016 03 02 04    52.73   162.09
2016 03 02 05    53.70   163.07
2016 03 02 06    48.65   163.38
2016 03 02 07    50.90   163.49
2016 03 02 08    54.50   162.80
2016 03 02 09    47.79   162.52
2016 03 02 10    48.93   148.64
2016 03 02 11    54.46   133.81
2016 03 02 12    49.47   119.16
2016 03 02 13    55.06   104.39
2016 03 02 14    59.28   103.25
2016 03 02 15    51.48   102.95
2016 03 02 16    54.70   102.95
2016 03 02 17    55.44   104.76
2016 03 02 18    57.24   119.43
2016 03 02 19    59.31   134.37
2016 03 02 20    51.82   149.40
2016 03 02 21    43.64   162.66
2016 03 02 22    39.85   163.16
2016 03 02 23    40.34   163.65
2016 03 03 00    45.81   163.95
2016 03 03 01    53.87   161.13
2016 03 03 02    56.19   158.11
2016 03 03 03    58.03   154.98
2016 03 03 04    61.75   152.10
2016 03 03 05    62.56   152.01
2016 03 03 06    60.95   152.19
2016 03 03 07    61.90   152.25
2016 03 03 08    61.66   152.00
2016 03 03 09    60.64   151.88
2016 03 03 10    59.90   140.41
2016 03 03 11    57.25   128.81
2016 03 03 12    54.49   117.10
2016 03 03 13    55.41   105.50
2016 03 03 14    55.93   105.13
2016 03 03 15    56.06   104.36
2016 03 03 16    59.04   103.76
2016 03 03 17    62.02   103.16
2016 03 03 18    63.36   108.98
2016 03 03 19    63.51   118.07
2016 03 03 20    61.04   127.24
2016 03 03 21    53.28   138.26
2016 03 03 22    49.96   143.88
2016 03 03 23    52.83   146.76
2016 03 04 00    52.74   150.24
2016 03 04 01    55.47   152.97
2016 03 04 02    56.29   154.68
2016 03 04 03    55.33   156.41
2016 03 04 04    55.81   157.79
2016 03 04 05    55.70   157.68
2016 03 04 06    55.83   157.81
2016 03 04 07    55.83   157.80
2016 03 04 08    56.39   157.47
2016 03 04 09    56.47   157.55
2016 03 04 10    54.59   157.45
2016 03 04 11    56.35   157.43
2016 03 04 12    56.39   157.47
2016 03 04 13    54.56   157.43
2016 03 04 14    55.35   157.32
2016 03 04 15    58.02   153.74
2016 03 04 16    56.95   140.14
2016 03 04 17    59.57   126.66
2016 03 04 18    62.14   113.13
2016 03 04 19    58.37   103.10
2016 03 04 20    52.13   103.11
2016 03 04 21    42.20   103.03
2016 03 04 22    41.30   103.02
2016 03 04 23    38.62   103.03
2016 03 05 00    43.07   103.00
2016 03 05 01    48.56   103.12
2016 03 05 02    46.86   103.21
2016 03 05 03    47.91   103.36
2016 03 05 04    47.16   103.51
2016 03 05 05    48.03   103.49
2016 03 05 06    47.99   103.45
2016 03 05 07    46.96   103.31
2016 03 05 08    45.91   103.15
2016 03 05 09    49.27    96.68
2016 03 05 10    46.92    84.48
2016 03 05 11    43.69    72.32
2016 03 05 12    44.98    60.19
2016 03 05 13    42.79    54.42
2016 03 05 14    42.81    54.44
2016 03 05 15    46.40    54.45
2016 03 05 16    49.06    54.43
2016 03 05 17    54.44    54.44
2016 03 05 18    56.35    60.82
2016 03 05 19    54.75    67.28
2016 03 05 20    47.02    73.85
2016 03 05 21    32.73    81.03
2016 03 05 22    34.28    81.69
2016 03 05 23    36.91    82.53
2016 03 06 00    38.50    83.23
2016 03 06 01    44.05    83.41
2016 03 06 02    43.47    83.72
2016 03 06 03    43.35    83.61
2016 03 06 04    44.34    83.71
2016 03 06 05    44.26    83.62
2016 03 06 06    43.44    83.69
2016 03 06 07    43.67    83.92
2016 03 06 08    45.38    83.84
2016 03 06 09    46.35    83.92
2016 03 06 10    45.49    83.95
2016 03 06 11    43.72    80.39
2016 03 06 12    42.12    73.43
2016 03 06 13    41.32    66.36
2016 03 06 14    41.30    59.19
2016 03 06 15    36.86    55.64
2016 03 06 16    35.99    55.66
2016 03 06 17    45.02    55.76
2016 03 06 18    49.87    61.49
2016 03 06 19    49.06    75.89
2016 03 06 20    43.21   101.35
2016 03 06 21    41.24   126.22
2016 03 06 22    44.45   145.53
2016 03 06 23    49.82   156.27
2016 03 07 00    50.41   155.96
2016 03 07 01    51.43   156.09
2016 03 07 02    43.43   156.14
2016 03 07 03    50.96   144.88
2016 03 07 04    61.22   133.67
2016 03 07 05    48.15   122.39
2016 03 07 06    44.12   111.21
2016 03 07 07    37.09   111.33
2016 03 07 08    37.88   111.23
2016 03 07 09    42.36   103.19
2016 03 07 10    42.80    89.32
2016 03 07 11    43.85    75.16
2016 03 07 12    41.49    61.17
2016 03 07 13    42.94    55.46
2016 03 07 14    47.29    55.34
2016 03 07 15    42.82    55.34
2016 03 07 16    46.45    55.39
2016 03 07 17    44.57    55.31
2016 03 07 18    44.72    55.45
2016 03 07 19    47.59    55.64
2016 03 07 20    41.41    55.72
2016 03 07 21    39.12    56.11
2016 03 07 22    41.83    56.14
2016 03 07 23    41.88    56.19
2016 03 08 00    41.37    56.58
2016 03 08 01    41.51    56.71
2016 03 08 02    38.17    57.84
2016 03 08 03    60.01    59.11
2016 03 08 04    60.86    59.96
2016 03 08 05    66.09    60.73
2016 03 08 06    61.69    60.79
2016 03 08 07    48.21    60.74
2016 03 08 08    52.72    60.77
2016 03 08 09    50.07    60.81
2016 03 08 10    52.09    56.57
2016 03 08 11    47.53    43.06
2016 03 08 12    47.49    29.60
2016 03 08 13    51.03    16.15
2016 03 08 14    56.14     6.95
2016 03 08 15    57.98     7.00
2016 03 08 16    62.46     7.00
2016 03 08 17    69.14    17.26
2016 03 08 18    71.27    29.23
2016 03 08 19    75.68    60.47
2016 03 08 20    75.19    93.98
2016 03 08 21    77.83   117.19
2016 03 08 22    78.82   138.75
2016 03 08 23    81.19   140.22
2016 03 09 00    76.34   137.17
2016 03 09 01    72.42   134.14
2016 03 09 02    75.67   132.02
2016 03 09 03    75.60   132.85
2016 03 09 04    85.92   136.01
2016 03 09 05    91.73   139.14
2016 03 09 06    95.67   141.29
2016 03 09 07    97.53   141.37
2016 03 09 08   104.69   137.79
2016 03 09 09   101.79   116.11
2016 03 09 10   101.66    94.50
2016 03 09 11   110.08    74.29
2016 03 09 12   110.42    57.64
2016 03 09 13   117.33    58.29
2016 03 09 14   124.38    58.18
2016 03 09 15   118.35    56.63
2016 03 09 16   108.73    55.06
2016 03 09 17   120.53    54.34
2016 03 09 18   133.59    43.24
2016 03 09 19   137.79    31.35
2016 03 09 20   134.86    19.46
2016 03 09 21   116.96     7.83
2016 03 09 22   110.78     7.02
2016 03 09 23   117.04     7.02
2016 03 10 00   123.32     7.03
2016 03 10 01   124.01     6.83
2016 03 10 02   118.66     6.84
2016 03 10 03   114.19     6.85
2016 03 10 04   117.76     6.84
2016 03 10 05   117.76     6.84
2016 03 10 06   114.18     6.83
2016 03 10 07   112.38     6.83
2016 03 10 08   111.51     6.85
2016 03 10 09   113.29     6.85
2016 03 10 10   112.41     6.86
2016 03 10 11   107.05     6.87
2016 03 10 12   107.03     6.85
2016 03 10 13   109.72     6.85
2016 03 10 14   104.35     6.85
2016 03 10 15   103.45     6.84
2016 03 10 16   105.24     6.84
2016 03 10 17   103.45     6.84
2016 03 10 18   103.45     6.85
2016 03 10 19   101.66     6.85
2016 03 10 20    95.40     6.84
2016 03 10 21    92.72     6.85
2016 03 10 22    71.25     6.84
2016 03 10 23    70.35     6.85
2016 03 11 00    69.46     6.85
2016 03 11 01    69.45     6.84
2016 03 11 02    88.25     6.85
2016 03 11 03    86.45     6.84
2016 03 11 04    85.55     6.83
2016 03 11 05    78.40     6.84
2016 03 11 06    80.18     6.83
2016 03 11 07    81.07     6.83
2016 03 11 08    76.61     6.84
2016 03 11 09    80.19     6.84
2016 03 11 10    74.90     5.13
2016 03 11 11    74.01     5.13
2016 03 11 12    74.00     5.13
2016 03 11 13    74.00     5.12
2016 03 11 14    75.71     6.83
2016 03 11 15    73.02     6.83
2016 03 11 16    73.92     6.83
2016 03 11 17    75.70     6.83
2016 03 11 18    75.71     6.83
2016 03 11 19    75.72     6.84
2016 03 11 20    73.92     6.84
2016 03 11 21    71.24     6.84
2016 03 11 22    65.87     6.84
2016 03 11 23    62.29     6.83
2016 03 12 00    64.07     6.83
2016 03 12 01    61.38     6.82
2016 03 12 02    62.28     6.82
2016 03 12 03    61.38     6.82
2016 03 12 04    66.04    37.41
2016 03 12 05    64.27    75.90
2016 03 12 06    66.29   114.60
2016 03 12 07    72.33   152.83
2016 03 12 08    69.94   159.39
2016 03 12 09    72.93   154.33
2016 03 12 10    73.39   148.53
2016 03 12 11    70.43   134.83
2016 03 12 12    68.95   121.73
2016 03 12 13    69.37   112.31
2016 03 12 14    67.70   103.48
2016 03 12 15    68.19   103.07
2016 03 12 16    68.16   103.04
2016 03 12 17    66.39   103.07
2016 03 12 18    72.64   103.05
2016 03 12 19    72.19   107.08
2016 03 12 20    72.50   120.80
2016 03 12 21    72.73   134.45
2016 03 12 22    66.64   148.04
2016 03 12 23    64.67   155.91
2016 03 13 00    64.65   151.42
2016 03 13 01    63.65   146.84
2016 03 13 02    63.56   142.28
2016 03 13 03    63.30   139.33
2016 03 13 04    60.44   139.16
2016 03 13 05    63.15   139.18
2016 03 13 06    61.41   139.24
2016 03 13 07    64.99   139.23
2016 03 13 08    70.45   139.33
2016 03 13 09    64.07   140.10
2016 03 13 10    62.82   143.32
2016 03 13 11    60.78   146.65
2016 03 13 12    56.80   149.83
2016 03 13 13    66.51   152.38
2016 03 13 14    64.01   152.56
2016 03 13 15    62.40   152.74
2016 03 13 16    62.58   152.92
2016 03 13 17    58.27   153.08
2016 03 13 18    67.51   153.38
2016 03 13 19    71.31   153.60
2016 03 13 20    69.73   153.82
2016 03 13 21    66.11   153.77
2016 03 13 22    61.43   153.56
2016 03 13 23    59.54   153.46
2016 03 14 00    59.52   153.45
2016 03 14 01    62.41   153.65
2016 03 14 02    63.40   153.75
2016 03 14 03    62.59   153.83
2016 03 14 04    59.96   153.88
2016 03 14 05    60.90   153.92
2016 03 14 06    60.96   153.98
2016 03 14 07    60.11   154.03
2016 03 14 08    63.82   154.17
2016 03 14 09    63.82   154.16
2016 03 14 10    67.26   148.66
2016 03 14 11    67.20   136.07
2016 03 14 12    67.98   123.44
2016 03 14 13    66.08   110.80
